Estado,Ciudad,Tipo,Canal,día,mes,año,dia_semana,Precio_lag1,Precio_mean7,Precio_sugerido
Colima,Colima,Pasteurizada,Tiendas,2,8,2025,5,25.5,25.5,25.513672040615074
Colima,Colima,Ultrapasteurizada,Autoservicios,2,8,2025,5,35.75,35.75,35.77457265024245
Colima,Colima,Ultrapasteurizada,Tiendas,2,8,2025,5,26.5,26.5,26.515578056048508
Durango,Durango,Pasteurizada,Autoservicios,2,8,2025,5,28.05,28.050000000000004,28.04271755732517
Durango,Durango,Pasteurizada,Tiendas,2,8,2025,5,29.25,29.25,29.26055712243788
Durango,Durango,Ultrapasteurizada,Autoservicios,2,8,2025,5,35.77,35.77,35.78033260807571
Durango,Gómez Palacio,Pasteurizada,Autoservicios,2,8,2025,5,30.53,30.444285714285716,30.47237171358204
Durango,Gómez Palacio,Pasteurizada,Tiendas,2,8,2025,5,31.45,31.385714285714283,31.440218549710888
Durango,Gómez Palacio,Ultrapasteurizada,Autoservicios,2,8,2025,5,37.12,37.128571428571426,37.126767727311346
Durango,Gómez Palacio,Ultrapasteurizada,Tiendas,2,8,2025,5,38.95,38.949999999999996,38.95000000000011
Edo. México,Toluca,Pasteurizada,Autoservicios,2,8,2025,5,31.3,31.32857142857143,31.3985024206426
Edo. México,Toluca,Pasteurizada,Tiendas,2,8,2025,5,26.96,26.960000000000004,26.972985232759342
Edo. México,Toluca,Ultrapasteurizada,Autoservicios,2,8,2025,5,33.83,33.82999999999999,33.84243743226453
Edo. México,Toluca,Ultrapasteurizada,Tiendas,2,8,2025,5,29.6,29.599999999999998,29.61817364995013
Guanajuato,Celaya,Pasteurizada,Autoservicios,2,8,2025,5,25.33,25.330000000000002,25.3110579825519
Guanajuato,Celaya,Pasteurizada,Tiendas,2,8,2025,5,28.63,28.63,28.642154608680954
Guanajuato,Celaya,Ultrapasteurizada,Autoservicios,2,8,2025,5,29.83,29.85428571428571,29.850190994353472
Guanajuato,Celaya,Ultrapasteurizada,Tiendas,2,8,2025,5,28.75,28.75,28.75865570379452
Guanajuato,León,Pasteurizada,Autoservicios,2,8,2025,5,23.75,23.75,23.751668320656577
Guanajuato,León,Pasteurizada,Tiendas,2,8,2025,5,23.69,23.69,23.68507315109244
Guanajuato,León,Ultrapasteurizada,Autoservicios,2,8,2025,5,23.75,23.75,23.751668320656577
Guanajuato,León,Ultrapasteurizada,Tiendas,2,8,2025,5,23.56,23.56,23.562387362402724
Guerrero,Acapulco,Pasteurizada,Autoservicios,2,8,2025,5,28.57,28.569999999999997,28.582697213495848
Guerrero,Acapulco,Pasteurizada,Tiendas,2,8,2025,5,29.17,29.17000000000001,29.17918352591075
Guerrero,Acapulco,Ultrapasteurizada,Autoservicios,2,8,2025,5,34.98,34.98,34.964318587102206
Guerrero,Acapulco,Ultrapasteurizada,Tiendas,2,8,2025,5,32.46,32.46,32.459485437825435
Guerrero,Chilpancingo,Pasteurizada,Autoservicios,2,8,2025,5,29.47,29.49285714285714,29.496008128902414
Guerrero,Chilpancingo,Pasteurizada,Tiendas,2,8,2025,5,29.33,29.047142857142855,29.298999672913304
Guerrero,Chilpancingo,Ultrapasteurizada,Autoservicios,2,8,2025,5,33.13,33.27285714285714,33.26265065229709
Guerrero,Chilpancingo,Ultrapasteurizada,Tiendas,2,8,2025,5,30.17,30.17000000000001,30.162334197633754
Hidalgo,Pachuca,Pasteurizada,Autoservicios,2,8,2025,5,29.45,29.449999999999996,29.445104202159758
Hidalgo,Pachuca,Pasteurizada,Tiendas,2,8,2025,5,28.0,28.0,28.003778197470286
Hidalgo,Pachuca,Ultrapasteurizada,Autoservicios,2,8,2025,5,35.27,35.27,35.27589957141438
Hidalgo,Pachuca,Ultrapasteurizada,Tiendas,2,8,2025,5,28.0,28.287142857142857,28.18947325368656
Jalisco,Guadalajara,Pasteurizada,Autoservicios,2,8,2025,5,27.0,27.0,26.9962989809585
Jalisco,Guadalajara,Pasteurizada,Tiendas,2,8,2025,5,27.5,27.642857142857142,27.75084732065052
Jalisco,Guadalajara,Ultrapasteurizada,Autoservicios,2,8,2025,5,30.0,30.0,30.00422271142388
Jalisco,Guadalajara,Ultrapasteurizada,Tiendas,2,8,2025,5,33.0,33.0,33.00896828850483
Jalisco,ZM Guadalajara,Pasteurizada,Autoservicios,2,8,2025,5,28.9,28.900000000000002,28.92353499478218
Jalisco,ZM Guadalajara,Pasteurizada,Tiendas,2,8,2025,5,27.5,27.5,27.496624312359675
Jalisco,ZM Guadalajara,Ultrapasteurizada,Autoservicios,2,8,2025,5,37.9,37.9,37.8999999999998
Jalisco,ZM Guadalajara,Ultrapasteurizada,Tiendas,2,8,2025,5,32.64,32.63999999999999,32.71784978311327
Michoacán,Morelia,Pasteurizada,Autoservicios,2,8,2025,5,28.55,28.395714285714288,28.491578876213133
Michoacán,Morelia,Pasteurizada,Tiendas,2,8,2025,5,28.2,28.199999999999996,28.17619958748872
Michoacán,Morelia,Ultrapasteurizada,Autoservicios,2,8,2025,5,33.97,33.20714285714286,33.89145532699507
Michoacán,Morelia,Ultrapasteurizada,Tiendas,2,8,2025,5,28.75,28.75,28.75865570379452
Morelos,Cuernavaca,Pasteurizada,Autoservicios,2,8,2025,5,29.08,29.07999999999999,29.09362402997183
Morelos,Cuernavaca,Pasteurizada,Tiendas,2,8,2025,5,29.33,28.952857142857138,29.196531005269076
Morelos,Cuernavaca,Ultrapasteurizada,Autoservicios,2,8,2025,5,33.42,33.871428571428574,33.64802679248761
Morelos,Cuernavaca,Ultrapasteurizada,Tiendas,2,8,2025,5,29.17,29.04857142857143,29.158525144318432
Nayarit,Tepic,Pasteurizada,Autoservicios,2,8,2025,5,27.25,26.967142857142864,27.12526708483653
Nayarit,Tepic,Pasteurizada,Tiendas,2,8,2025,5,26.65,26.461428571428574,26.616751685336467
Nayarit,Tepic,Ultrapasteurizada,Autoservicios,2,8,2025,5,28.17,28.17000000000001,28.169883231875826
Nayarit,Tepic,Ultrapasteurizada,Tiendas,2,8,2025,5,26.17,26.17000000000001,26.204764827836737
Nuevo León,Monterrey,Pasteurizada,Autoservicios,2,8,2025,5,27.9,27.900000000000002,27.900199066560756
Nuevo León,Monterrey,Pasteurizada,Tiendas,2,8,2025,5,29.75,29.75,29.7563092186838
Nuevo León,Monterrey,Ultrapasteurizada,Autoservicios,2,8,2025,5,34.77,35.338571428571434,34.89304600864677
Nuevo León,Monterrey,Ultrapasteurizada,Tiendas,2,8,2025,5,40.0,40.0,40.0
Nuevo León,ZM Monterrey,Pasteurizada,Autoservicios,2,8,2025,5,26.3,26.300000000000004,26.301506825924697
Nuevo León,ZM Monterrey,Pasteurizada,Tiendas,2,8,2025,5,29.75,29.75,29.7563092186838
Nuevo León,ZM Monterrey,Ultrapasteurizada,Autoservicios,2,8,2025,5,36.13,36.13,36.12897711645911
Nuevo León,ZM Monterrey,Ultrapasteurizada,Tiendas,2,8,2025,5,37.38,37.38,37.39195345959234
Oaxaca,Oaxaca,Pasteurizada,Autoservicios,2,8,2025,5,34.65,34.394285714285715,34.56399922128866
Oaxaca,Oaxaca,Pasteurizada,Tiendas,2,8,2025,5,29.97,30.118571428571432,30.078708539496596
Oaxaca,Oaxaca,Ultrapasteurizada,Autoservicios,2,8,2025,5,34.63,34.54571428571428,34.622521341507735
Oaxaca,Oaxaca,Ultrapasteurizada,Tiendas,2,8,2025,5,30.33,30.322857142857142,30.32256421483732
Puebla,Puebla,Pasteurizada,Autoservicios,2,8,2025,5,30.52,30.555714285714288,30.509882249230852
Puebla,Puebla,Pasteurizada,Tiendas,2,8,2025,5,29.25,29.25,29.26084890860476
Puebla,Puebla,Ultrapasteurizada,Autoservicios,2,8,2025,5,32.98,33.194285714285705,33.24815448580736
Puebla,Puebla,Ultrapasteurizada,Tiendas,2,8,2025,5,35.38,35.38,35.38326385511363
Puebla,ZM Puebla,Pasteurizada,Autoservicios,2,8,2025,5,29.67,29.67000000000001,29.661428683191648
Puebla,ZM Puebla,Pasteurizada,Tiendas,2,8,2025,5,30.65,30.650000000000002,30.651149358357536
Puebla,ZM Puebla,Ultrapasteurizada,Autoservicios,2,8,2025,5,34.25,33.99,34.22167497768017
Puebla,ZM Puebla,Ultrapasteurizada,Tiendas,2,8,2025,5,29.23,29.229999999999997,29.2320828893355
Querétaro,Querétaro,Pasteurizada,Autoservicios,2,8,2025,5,30.01,29.955714285714286,29.97284101745483
Querétaro,Querétaro,Pasteurizada,Tiendas,2,8,2025,5,29.55,29.564285714285717,29.553610376488102
Querétaro,Querétaro,Ultrapasteurizada,Autoservicios,2,8,2025,5,30.13,29.998571428571427,30.04181982823043
Querétaro,Querétaro,Ultrapasteurizada,Tiendas,2,8,2025,5,29.88,29.805714285714288,29.83409242179529
